id,card_brand,card_type,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,pin_age,expire_year,account_age,multi_card_client,limit_category
5026,Mastercard,Debit (Prepaid),yes,2,62,10/2005,2008,no,18,2021,5,yes,low
5528,Mastercard,Debit,no,2,29601,11/2008,2011,no,15,2018,8,yes,premium
3890,Mastercard,Credit,yes,1,21800,07/2009,2014,no,12,2012,14,no,premium
6003,Mastercard,Debit,yes,2,49790,12/2010,2010,no,16,2022,4,yes,premium
4061,Visa,Debit,yes,1,13438,07/2017,2017,no,9,2020,6,no,premium
2262,Visa,Credit,yes,1,9600,03/2010,2011,no,15,2024,2,no,high
5509,Visa,Credit,yes,1,6300,11/2007,2007,no,19,2021,5,no,high
4521,Mastercard,Debit,yes,1,12348,09/2002,2008,no,18,2023,3,no,premium
590,Mastercard,Debit,yes,1,9632,01/2020,2020,no,6,2020,6,no,high
1621,Mastercard,Debit,yes,2,9490,02/2020,2020,no,6,2024,2,yes,high
591,Mastercard,Debit,no,2,32399,01/2020,2020,no,6,2024,2,yes,premium
2590,Visa,Debit,no,2,12810,04/2008,2008,no,18,2015,11,yes,premium
4578,Mastercard,Credit,yes,2,9300,09/2005,2014,no,12,2012,14,yes,high
5411,Mastercard,Debit,yes,2,7564,11/2004,2016,no,10,2017,9,yes,high
4459,Visa,Debit,yes,1,22765,08/2016,2016,no,10,2021,5,no,premium
3309,Discover,Credit,yes,1,11300,06/2006,2012,no,14,2021,5,no,premium
131,Mastercard,Debit,yes,1,10369,01/2007,2011,no,15,2022,4,no,premium
26,Mastercard,Credit,yes,2,10200,01/2002,2011,no,15,2020,6,yes,premium
3020,Visa,Credit,yes,2,12100,05/2009,2019,no,7,2024,2,yes,premium
3219,Visa,Debit,yes,2,15409,06/2000,2017,no,9,2020,6,yes,premium
1195,Visa,Credit,yes,2,22500,02/2009,2012,no,14,2024,2,yes,premium
592,Mastercard,Credit,no,3,6700,01/2020,2020,no,6,2020,6,yes,high
4301,Visa,Debit,yes,2,842,08/2009,2009,no,17,2022,4,yes,low
3005,Mastercard,Debit,yes,2,10049,05/2009,2009,no,17,2009,17,yes,premium
2645,Mastercard,Debit,yes,2,11625,04/2010,2012,no,14,2018,8,yes,premium
2646,Mastercard,Credit,yes,2,5800,04/2010,2011,no,15,2021,5,yes,high
1146,Mastercard,Debit,no,3,17515,02/2008,2010,no,16,2020,6,yes,premium
1890,Visa,Debit,yes,2,1696,02/2020,2020,no,6,2024,2,yes,medium
5187,Discover,Credit,yes,2,11400,10/2010,2011,no,15,2010,16,yes,premium
3308,Visa,Credit,yes,2,10600,06/2005,2017,no,9,2020,6,yes,premium
3925,Discover,Credit,no,1,21500,07/2010,2010,no,16,2010,16,no,premium
5813,Mastercard,Debit,yes,2,32784,12/2004,2008,no,18,2021,5,yes,premium
3806,Mastercard,Debit,yes,2,13510,07/2007,2016,no,10,2022,4,yes,premium
3558,Visa,Credit,yes,1,14000,06/2012,2012,no,14,2012,14,no,premium
5610,Mastercard,Debit (Prepaid),no,3,38,11/2010,2013,no,13,2018,8,yes,low
1891,Visa,Debit,no,1,28471,02/2020,2020,no,6,2020,6,no,premium
593,Mastercard,Debit,yes,2,33833,01/2020,2020,no,6,2023,3,yes,premium
3655,Visa,Debit,no,2,14751,07/1999,2012,no,14,2020,6,yes,premium
3999,Mastercard,Debit,yes,1,27268,07/2012,2012,no,14,2024,2,no,premium
1411,Amex,Credit,yes,1,16400,02/2020,2020,no,6,2020,6,no,premium
4639,Mastercard,Credit,yes,1,17600,09/2007,2014,no,12,2019,7,no,premium
1271,Mastercard,Debit,yes,2,31490,02/2011,2011,no,15,2021,5,yes,premium
1622,Mastercard,Debit,yes,2,31008,02/2020,2020,no,6,2021,5,yes,premium
1623,Mastercard,Debit,yes,2,25558,02/2020,2020,no,6,2020,6,yes,premium
1112,Mastercard,Debit (Prepaid),yes,2,54,02/2007,2010,no,16,2023,3,yes,low
1043,Visa,Credit,yes,1,7200,02/2004,2015,no,11,2024,2,no,high
2664,Visa,Debit,yes,2,5080,04/2010,2010,no,16,2022,4,yes,high
431,Discover,Credit,yes,1,2700,01/2020,2020,no,6,2020,6,no,medium
4512,Mastercard,Debit,yes,2,9278,09/2001,2011,no,15,2021,5,yes,high
2244,Discover,Credit,yes,1,6000,03/2010,2016,no,10,2022,4,no,high
299,Mastercard,Debit,yes,1,27243,01/2012,2012,no,14,2022,4,no,premium
1127,Visa,Debit,yes,2,23237,02/2007,2009,no,17,2017,9,yes,premium
5660,Visa,Debit,yes,2,16008,11/2011,2011,no,15,2022,4,yes,premium
300,Mastercard,Debit,yes,1,16279,01/2012,2012,no,14,2022,4,no,premium
4853,Mastercard,Debit,no,1,16003,09/2013,2013,no,13,2014,12,no,premium
4206,Mastercard,Debit,yes,2,5488,08/2007,2014,no,12,2021,5,yes,high
1892,Visa,Debit,yes,1,45222,02/2020,2020,no,6,2020,6,no,premium
321,Visa,Debit,yes,1,32071,01/2013,2013,no,13,2021,5,no,premium
1893,Visa,Debit,yes,2,16783,02/2020,2020,no,6,2020,6,yes,premium
1894,Visa,Debit,yes,2,13524,02/2020,2020,no,6,2023,3,yes,premium
1895,Visa,Credit,yes,2,15000,02/2020,2020,no,6,2021,5,yes,premium
5008,Mastercard,Debit,yes,1,20062,10/2004,2010,no,16,2005,21,no,premium
161,Mastercard,Credit,yes,2,8100,01/2008,2009,no,17,2021,5,yes,high
4640,Mastercard,Debit,no,2,4335,09/2007,2007,no,19,2021,5,yes,medium
4777,Mastercard,Credit,yes,2,2000,09/2010,2010,no,16,2024,2,yes,medium
4302,Visa,Debit,yes,1,25445,08/2009,2009,no,17,2022,4,no,premium
1215,Mastercard,Credit,yes,1,17400,02/2010,2010,no,16,2024,2,no,premium
5430,Mastercard,Debit,yes,2,34684,11/2005,2008,no,18,2019,7,yes,premium
5709,Mastercard,Debit,yes,2,28125,11/2015,2015,no,11,2022,4,yes,premium
1624,Mastercard,Debit,yes,2,49705,02/2020,2020,no,6,2020,6,yes,premium
3908,Visa,Debit,no,2,31424,07/2009,2010,no,16,2014,12,yes,premium
2295,Amex,Credit,yes,2,7900,03/2012,2012,no,14,2023,3,yes,high
1089,Mastercard,Debit,yes,1,19097,02/2006,2011,no,15,2006,20,no,premium
5228,Amex,Credit,yes,1,10100,10/2011,2015,no,11,2021,5,no,premium
2306,Visa,Debit,yes,1,32423,03/2012,2012,no,14,2023,3,no,premium
5661,Visa,Credit,yes,1,16900,11/2011,2011,no,15,2015,11,no,premium
1031,Mastercard,Debit,yes,1,17686,02/2004,2007,no,19,2021,5,no,premium
4229,Visa,Credit,no,1,8100,08/2007,2009,no,17,2020,6,no,high
3290,Mastercard,Debit,no,1,10059,06/2005,2014,no,12,2020,6,no,premium
4822,Visa,Debit,no,1,4302,09/2011,2015,no,11,2022,4,no,medium
1287,Visa,Credit,yes,1,7300,02/2011,2011,no,15,2020,6,no,high
5154,Mastercard,Debit,yes,1,13123,10/2009,2014,no,12,2024,2,no,premium
3252,Mastercard,Debit,yes,1,3630,06/2003,2009,no,17,2023,3,no,medium
4230,Visa,Debit,yes,1,20173,08/2007,2012,no,14,2022,4,no,premium
3462,Amex,Credit,yes,1,9500,06/2010,2014,no,12,2013,13,no,high
1625,Mastercard,Debit,yes,2,10141,02/2020,2020,no,6,2021,5,yes,premium
3533,Visa,Credit,yes,1,16800,06/2011,2011,no,15,2013,13,no,premium
5745,Visa,Credit,no,1,15900,11/2019,2019,no,7,2020,6,no,premium
5725,Mastercard,Debit,yes,1,24080,11/2016,2016,no,10,2018,8,no,premium
5510,Visa,Credit,yes,1,20400,11/2007,2007,no,19,2023,3,no,premium
2534,Mastercard,Credit,yes,1,22000,04/2007,2013,no,13,2009,17,no,premium
5763,Visa,Credit,yes,2,28300,12/1999,2008,no,18,2020,6,yes,premium
4778,Mastercard,Debit,yes,1,27761,09/2010,2010,no,16,2021,5,no,premium
2485,Mastercard,Credit,yes,1,21200,04/2005,2012,no,14,2023,3,no,premium
5174,Visa,Debit,yes,1,20560,10/2009,2009,no,17,2024,2,no,premium
3389,Mastercard,Debit,yes,2,3095,06/2008,2012,no,14,2013,13,yes,medium
4179,Mastercard,Debit,yes,2,43879,08/2006,2015,no,11,2021,5,yes,premium
594,Mastercard,Debit,yes,2,21359,01/2020,2020,no,6,2022,4,yes,premium
1626,Mastercard,Credit,yes,1,10200,02/2020,2020,no,6,2024,2,no,premium
4399,Visa,Debit,yes,2,16332,08/2012,2012,no,14,2022,4,yes,premium
2647,Mastercard,Credit,yes,1,9100,04/2010,2019,no,7,2022,4,no,high
2687,Visa,Debit,yes,1,2289,04/2011,2011,no,15,2024,2,no,medium
113,Visa,Debit,yes,1,23631,01/2006,2014,no,12,2021,5,no,premium
3133,Mastercard,Debit,yes,1,17995,05/2013,2013,no,13,2024,2,no,premium
4513,Mastercard,Credit,yes,1,14900,09/2001,2008,no,18,2024,2,no,premium
1032,Mastercard,Debit,yes,2,26830,02/2004,2004,no,22,2023,3,yes,premium
2060,Mastercard,Debit,yes,1,202,03/2004,2013,no,13,2023,3,no,low
2486,Mastercard,Debit,no,2,11460,04/2005,2012,no,14,2023,3,yes,premium
1627,Mastercard,Debit,yes,1,11934,02/2020,2020,no,6,2020,6,no,premium
595,Mastercard,Debit,yes,1,12427,01/2020,2020,no,6,2020,6,no,premium
596,Mastercard,Debit,yes,1,24432,01/2020,2020,no,6,2020,6,no,premium
1896,Visa,Debit,yes,2,6513,02/2020,2020,no,6,2024,2,yes,high
840,Visa,Credit,yes,2,1500,01/2020,2020,no,6,2021,5,yes,medium
4292,Mastercard,Credit,yes,2,1500,08/2009,2009,no,17,2024,2,yes,medium
3909,Visa,Credit,yes,2,8300,07/2009,2011,no,15,2009,17,yes,high
132,Mastercard,Credit,yes,2,9300,01/2007,2010,no,16,2024,2,yes,high
1897,Visa,Debit (Prepaid),yes,2,87,02/2020,2020,no,6,2020,6,yes,low
5239,Mastercard,Debit,yes,1,14104,10/2011,2011,no,15,2012,14,no,premium
3520,Mastercard,Debit,yes,2,14725,06/2011,2011,no,15,2022,4,yes,premium
5134,Visa,Debit,yes,2,12016,10/2008,2011,no,15,2020,6,yes,premium
4252,Mastercard,Debit,yes,2,22567,08/2008,2009,no,17,2022,4,yes,premium
5472,Visa,Debit,yes,2,26743,11/2006,2013,no,13,2022,4,yes,premium
3220,Visa,Debit,yes,1,16722,06/2000,2005,no,21,2021,5,no,premium
4188,Visa,Debit,yes,2,9521,08/2006,2007,no,19,2023,3,yes,high
4428,Mastercard,Debit,yes,1,14253,08/2014,2014,no,12,2021,5,no,premium
597,Mastercard,Debit (Prepaid),yes,1,78,01/2020,2020,no,6,2024,2,no,low
313,Mastercard,Debit,yes,1,26678,01/2013,2013,no,13,2024,2,no,premium
2688,Visa,Debit,yes,2,15652,04/2011,2011,no,15,2023,3,yes,premium
4658,Discover,Credit,yes,2,6900,09/2008,2011,no,15,2009,17,yes,high
1177,Mastercard,Debit,yes,1,13378,02/2009,2009,no,17,2024,2,no,premium
4496,Visa,Debit,yes,2,15516,09/1998,2014,no,12,2020,6,yes,premium
3746,Visa,Debit,yes,2,9956,07/2005,2010,no,16,2024,2,yes,high
5155,Mastercard,Debit,yes,1,3614,10/2009,2009,no,17,2020,6,no,medium
5631,Visa,Debit,yes,2,5992,11/2010,2011,no,15,2020,6,yes,high
1628,Mastercard,Debit,yes,2,31219,02/2020,2020,no,6,2023,3,yes,premium
4069,Mastercard,Debit,yes,1,20619,07/2018,2018,no,8,2021,5,no,premium
5156,Mastercard,Debit (Prepaid),yes,1,74,10/2009,2009,no,17,2019,7,no,low
1898,Visa,Debit,yes,1,22768,02/2020,2020,no,6,2022,4,no,premium
1899,Visa,Credit,no,1,3000,02/2020,2020,no,6,2021,5,no,medium
598,Mastercard,Credit,yes,2,11500,01/2020,2020,no,6,2020,6,yes,premium
1629,Mastercard,Debit,yes,2,7458,02/2020,2020,no,6,2024,2,yes,high
3109,Visa,Debit,yes,1,15504,05/2011,2012,no,14,2023,3,no,premium
4133,Mastercard,Credit,yes,1,5600,08/2004,2019,no,7,2020,6,no,high
2022,Mastercard,Debit,yes,2,3117,03/2001,2006,no,20,2024,2,yes,medium
3659,Visa,Debit,yes,1,14007,07/2000,2015,no,11,2022,4,no,premium
5946,Visa,Debit,yes,2,13390,12/2008,2010,no,16,2021,5,yes,premium
3332,Visa,Debit,yes,2,35649,06/2006,2011,no,15,2021,5,yes,premium
2073,Visa,Debit,yes,2,18979,03/2004,2008,no,18,2012,14,yes,premium
5860,Mastercard,Credit,no,2,10000,12/2006,2012,no,14,2023,3,yes,premium
4303,Visa,Debit (Prepaid),yes,2,63,08/2009,2014,no,12,2018,8,yes,low
4253,Mastercard,Debit,yes,2,24878,08/2008,2011,no,15,2021,5,yes,premium
2630,Amex,Credit,yes,2,23900,04/2010,2012,no,14,2023,3,yes,premium
4160,Mastercard,Debit,yes,2,9213,08/2005,2009,no,17,2022,4,yes,high
4381,Visa,Debit,yes,2,23538,08/2011,2011,no,15,2024,2,yes,premium
4900,Visa,Debit,yes,2,15658,09/2016,2016,no,10,2017,9,yes,premium
2118,Mastercard,Credit,yes,1,8900,03/2006,2011,no,15,2021,5,no,high
599,Mastercard,Debit (Prepaid),yes,1,58,01/2020,2020,no,6,2020,6,no,low
1272,Mastercard,Debit,yes,1,12782,02/2011,2011,no,15,2022,4,no,premium
5217,Visa,Debit,yes,1,17297,10/2010,2010,no,16,2016,10,no,premium
4083,Mastercard,Credit,yes,1,10600,08/1994,2011,no,15,2024,2,no,premium
1052,Mastercard,Debit,yes,1,10644,02/2005,2011,no,15,2020,6,no,premium
4867,Visa,Debit,yes,1,13438,09/2013,2013,no,13,2015,11,no,premium
969,Mastercard,Debit,yes,1,14269,02/1999,2011,no,15,2023,3,no,premium
1250,Visa,Credit,yes,2,9300,02/2010,2010,no,16,2023,3,yes,high
3910,Visa,Debit,yes,2,34175,07/2009,2011,no,15,2017,9,yes,premium
5871,Visa,Debit,yes,2,367,12/2006,2010,no,16,2024,2,yes,low
4720,Mastercard,Debit,yes,2,441,09/2009,2014,no,12,2022,4,yes,low
3056,Mastercard,Debit,yes,2,11087,05/2010,2011,no,15,2021,5,yes,premium
4286,Amex,Credit,yes,2,12200,08/2009,2011,no,15,2020,6,yes,premium
227,Mastercard,Debit,yes,2,12102,01/2010,2010,no,16,2020,6,yes,premium
197,Mastercard,Debit,yes,1,24068,01/2009,2009,no,17,2020,6,no,premium
3192,Mastercard,Debit,yes,2,15305,05/2017,2017,no,9,2024,2,yes,premium
1196,Visa,Debit,yes,2,11268,02/2009,2013,no,13,2024,2,yes,premium
4180,Mastercard,Debit,yes,2,5997,08/2006,2012,no,14,2020,6,yes,high
2439,Amex,Credit,yes,2,4000,04/2003,2011,no,15,2021,5,yes,medium
190,Amex,Credit,no,2,9700,01/2009,2009,no,17,2023,3,yes,high
4916,Mastercard,Debit,yes,2,21502,09/2018,2018,no,8,2024,2,yes,premium
2119,Mastercard,Debit,yes,2,2042,03/2006,2013,no,13,2022,4,yes,medium
1090,Mastercard,Debit,yes,1,13922,02/2006,2012,no,14,2023,3,no,premium
5047,Discover,Credit,yes,2,13100,10/2006,2006,no,20,2023,3,yes,premium
1161,Visa,Debit,yes,2,15227,02/2008,2015,no,11,2016,10,yes,premium
1251,Visa,Credit,yes,2,3300,02/2010,2010,no,16,2023,3,yes,medium
5440,Visa,Debit,yes,1,19829,11/2005,2010,no,16,2021,5,no,premium
600,Mastercard,Debit,no,1,23996,01/2020,2020,no,6,2020,6,no,premium
4552,Mastercard,Debit (Prepaid),yes,1,55,09/2004,2010,no,16,2024,2,no,low
1900,Visa,Debit,yes,1,37941,02/2020,2020,no,6,2020,6,no,premium
5417,Visa,Credit,yes,1,37600,11/2004,2006,no,20,2008,18,no,premium
45,Visa,Debit,yes,2,33390,01/2003,2007,no,19,2023,3,yes,premium
4392,Mastercard,Debit,yes,2,22532,08/2012,2012,no,14,2021,5,yes,premium
6109,Mastercard,Debit,yes,2,16325,12/2015,2015,no,11,2024,2,yes,premium
2487,Mastercard,Debit,yes,1,17885,04/2005,2010,no,16,2023,3,no,premium
5397,Visa,Debit,yes,1,24827,11/2003,2008,no,18,2023,3,no,premium
3165,Mastercard,Debit,yes,1,30704,05/2015,2015,no,11,2015,11,no,premium
3499,Visa,Debit,yes,2,13637,06/2010,2012,no,14,2020,6,yes,premium
5157,Mastercard,Debit,yes,1,2504,10/2009,2016,no,10,2024,2,no,medium
5473,Visa,Debit,yes,1,15535,11/2006,2015,no,11,2023,3,no,premium
4254,Mastercard,Debit,yes,1,14898,08/2008,2008,no,18,2022,4,no,premium
1147,Mastercard,Debit,yes,2,9696,02/2008,2014,no,12,2023,3,yes,high
4738,Visa,Debit,yes,1,22310,09/2009,2011,no,15,2023,3,no,premium
841,Visa,Debit (Prepaid),no,1,76,01/2020,2020,no,6,2020,6,no,low
402,Amex,Credit,yes,2,8000,01/2020,2020,no,6,2024,2,yes,high
1630,Mastercard,Credit,yes,2,9200,02/2020,2020,no,6,2024,2,yes,high
1631,Mastercard,Debit,yes,1,21244,02/2020,2020,no,6,2020,6,no,premium
1901,Visa,Debit,no,2,20751,02/2020,2020,no,6,2022,4,yes,premium
2061,Mastercard,Debit,yes,2,16347,03/2004,2010,no,16,2019,7,yes,premium
3951,Visa,Debit,yes,1,23404,07/2010,2012,no,14,2023,3,no,premium
4976,Visa,Debit,yes,2,20930,10/2002,2008,no,18,2022,4,yes,premium
2322,Visa,Debit,yes,2,23014,03/2013,2013,no,13,2013,13,yes,premium
842,Visa,Credit,yes,2,9500,01/2020,2020,no,6,2022,4,yes,high
962,Mastercard,Debit,yes,1,2778,02/1998,2005,no,21,2020,6,no,medium
2741,Amex,Credit,yes,2,11800,04/2015,2015,no,11,2020,6,yes,premium
2853,Discover,Credit,yes,1,11500,05/2004,2007,no,19,2020,6,no,premium
1137,Discover,Credit,yes,2,13000,02/2008,2009,no,17,2009,17,yes,premium
2765,Visa,Debit,yes,1,21102,04/2016,2016,no,10,2024,2,no,premium
4622,Visa,Debit (Prepaid),yes,1,60,09/2006,2009,no,17,2021,5,no,low
179,Visa,Credit,yes,2,23100,01/2008,2010,no,16,2020,6,yes,premium
4449,Mastercard,Debit,yes,1,34826,08/2015,2015,no,11,2021,5,no,premium
5317,Visa,Debit,no,1,25429,10/2016,2016,no,10,2023,3,no,premium
989,Mastercard,Debit,yes,1,79717,02/2001,2013,no,13,2022,4,no,premium
3274,Mastercard,Debit,yes,2,5307,06/2004,2010,no,16,2023,3,yes,high
3736,Mastercard,Debit,yes,2,47131,07/2005,2008,no,18,2019,7,yes,premium
71,Mastercard,Debit,yes,2,36724,01/2005,2010,no,16,2021,5,yes,premium
1216,Mastercard,Debit,yes,1,6875,02/2010,2012,no,14,2024,2,no,high
5671,Mastercard,Debit,yes,1,17229,11/2012,2012,no,14,2024,2,no,premium
1356,Mastercard,Debit,yes,1,31747,02/2015,2015,no,11,2022,4,no,premium
1317,Mastercard,Debit,yes,2,50127,02/2013,2013,no,13,2023,3,yes,premium
1205,Discover,Credit,yes,2,21400,02/2010,2010,no,16,2022,4,yes,premium
4641,Mastercard,Debit,yes,2,24614,09/2007,2012,no,14,2022,4,yes,premium
4605,Mastercard,Debit,yes,2,2809,09/2006,2011,no,15,2023,3,yes,medium
3694,Mastercard,Debit,no,2,15076,07/2003,2015,no,11,2007,19,yes,premium
3869,Visa,Debit,yes,1,27646,07/2008,2009,no,17,2020,6,no,premium
360,Mastercard,Debit,yes,1,20447,01/2017,2017,no,9,2021,5,no,premium
2675,Mastercard,Debit,yes,1,29948,04/2011,2011,no,15,2021,5,no,premium
4541,Visa,Debit,yes,2,28021,09/2003,2011,no,15,2020,6,yes,premium
6087,Mastercard,Debit (Prepaid),no,1,58,12/2013,2013,no,13,2013,13,no,low
601,Mastercard,Debit (Prepaid),yes,2,44,01/2020,2020,no,6,2020,6,yes,low
1632,Mastercard,Debit,yes,2,19880,02/2020,2020,no,6,2022,4,yes,premium
602,Mastercard,Credit,yes,1,12700,01/2020,2020,no,6,2021,5,no,premium
1308,Visa,Debit,yes,1,42670,02/2012,2012,no,14,2024,2,no,premium
603,Mastercard,Debit,no,1,21611,01/2020,2020,no,6,2020,6,no,premium
3631,Mastercard,Debit,yes,2,50521,06/2018,2018,no,8,2021,5,yes,premium
2648,Mastercard,Debit,yes,2,27982,04/2010,2010,no,16,2024,2,yes,premium
5965,Mastercard,Debit,yes,1,22886,12/2009,2009,no,17,2023,3,no,premium
2882,Mastercard,Debit,yes,2,32049,05/2005,2005,no,21,2020,6,yes,premium
5118,Mastercard,Debit,no,1,45141,10/2008,2010,no,16,2023,3,no,premium
5009,Mastercard,Debit (Prepaid),yes,1,44,10/2004,2014,no,12,2023,3,no,low
2822,Amex,Credit,yes,1,26900,05/2002,2019,no,7,2023,3,no,premium
5651,Mastercard,Debit,yes,2,5414,11/2011,2012,no,14,2023,3,yes,high
5010,Mastercard,Debit,yes,2,17846,10/2004,2011,no,15,2018,8,yes,premium
3952,Visa,Debit (Prepaid),yes,2,51,07/2010,2014,no,12,2022,4,yes,low
979,Mastercard,Debit,yes,2,39080,02/2000,2017,no,9,2019,7,yes,premium
3390,Mastercard,Credit,yes,1,5600,06/2008,2011,no,15,2024,2,no,high
2930,Mastercard,Debit,yes,2,7090,05/2007,2017,no,9,2020,6,yes,high
3992,Amex,Credit,yes,1,4600,07/2012,2012,no,14,2023,3,no,medium
3338,Amex,Credit,yes,1,6900,06/2007,2008,no,18,2020,6,no,high
2018,Discover,Credit,yes,2,7900,03/2001,2004,no,22,2020,6,yes,high
3521,Mastercard,Debit,no,1,415,06/2011,2013,no,13,2023,3,no,low
1412,Amex,Credit,yes,1,11800,02/2020,2020,no,6,2021,5,no,premium
4479,Mastercard,Debit,yes,1,10107,08/2019,2019,no,7,2020,6,no,premium
3283,Visa,Debit,no,2,12286,06/2004,2013,no,13,2024,2,yes,premium
1178,Mastercard,Debit,yes,2,18894,02/2009,2015,no,11,2022,4,yes,premium
4407,Mastercard,Debit,yes,1,35175,08/2013,2013,no,13,2017,9,no,premium
3291,Mastercard,Debit,yes,1,21205,06/2005,2010,no,16,2021,5,no,premium
4056,Mastercard,Debit,no,1,25985,07/2017,2017,no,9,2021,5,no,premium
3711,Mastercard,Debit,no,1,39431,07/2004,2008,no,18,2024,2,no,premium
4342,Visa,Debit,yes,2,18288,08/2010,2012,no,14,2024,2,yes,premium
143,Visa,Credit,yes,1,9000,01/2007,2007,no,19,2020,6,no,high
2184,Mastercard,Debit,yes,2,12367,03/2008,2008,no,18,2021,5,yes,premium
3609,Mastercard,Debit,yes,2,19619,06/2016,2016,no,10,2021,5,yes,premium
403,Amex,Credit,yes,1,12800,01/2020,2020,no,6,2020,6,no,premium
1349,Visa,Credit,yes,1,9500,02/2014,2014,no,12,2022,4,no,high
162,Mastercard,Debit,yes,2,3966,01/2008,2013,no,13,2024,2,yes,medium
4721,Mastercard,Debit,yes,2,8812,09/2009,2009,no,17,2009,17,yes,high
2051,Visa,Debit,yes,2,13434,03/2003,2003,no,23,2022,4,yes,premium
5934,Mastercard,Debit,yes,1,13104,12/2008,2017,no,9,2020,6,no,premium
2430,Mastercard,Debit,yes,1,9454,04/2002,2007,no,19,2021,5,no,high
5672,Mastercard,Debit,yes,1,13764,11/2012,2012,no,14,2020,6,no,premium
4470,Mastercard,Debit,yes,1,14639,08/2018,2018,no,8,2024,2,no,premium
4429,Mastercard,Debit,no,2,20277,08/2014,2014,no,12,2024,2,yes,premium
1633,Mastercard,Debit,yes,1,11166,02/2020,2020,no,6,2020,6,no,premium
5491,Mastercard,Credit,yes,2,7200,11/2007,2010,no,16,2024,2,yes,high
3610,Mastercard,Debit,yes,1,12389,06/2016,2016,no,10,2022,4,no,premium
84,Visa,Debit,yes,2,2121,01/2005,2009,no,17,2023,3,yes,medium
5372,Visa,Debit,yes,2,13455,11/2001,2011,no,15,2024,2,yes,premium
2233,Visa,Debit (Prepaid),yes,2,48,03/2009,2013,no,13,2023,3,yes,low
5565,Mastercard,Debit (Prepaid),yes,2,49,11/2009,2009,no,17,2022,4,yes,low
322,Visa,Credit,yes,2,5000,01/2013,2013,no,13,2022,4,yes,medium
3292,Mastercard,Credit,no,1,6800,06/2005,2009,no,17,2010,16,no,high
2985,Visa,Credit,yes,2,24900,05/2008,2013,no,13,2021,5,yes,premium
72,Mastercard,Debit,yes,2,19670,01/2005,2009,no,17,2024,2,yes,premium
1634,Mastercard,Debit,yes,2,23231,02/2020,2020,no,6,2024,2,yes,premium
2131,Visa,Debit (Prepaid),yes,2,18,03/2006,2013,no,13,2022,4,yes,low
5340,Mastercard,Debit,yes,1,13699,10/2019,2019,no,7,2021,5,no,premium
4623,Visa,Credit,no,2,11700,09/2006,2010,no,16,2017,9,yes,premium
5611,Mastercard,Credit,yes,1,1800,11/2010,2010,no,16,2010,16,no,medium
5673,Mastercard,Debit,yes,1,15612,11/2012,2012,no,14,2023,3,no,premium
4642,Mastercard,Debit,yes,1,4699,09/2007,2018,no,8,2024,2,no,medium
1635,Mastercard,Debit,yes,1,77778,02/2020,2020,no,6,2021,5,no,premium
3870,Visa,Debit,no,1,31755,07/2008,2008,no,18,2023,3,no,premium
2695,Mastercard,Debit,yes,1,28601,04/2012,2012,no,14,2024,2,no,premium
2488,Mastercard,Credit,yes,2,25900,04/2005,2011,no,15,2010,16,yes,premium
4953,Mastercard,Debit (Prepaid),yes,2,97,10/2001,2010,no,16,2009,17,yes,low
4207,Mastercard,Debit,no,2,22553,08/2007,2010,no,16,2023,3,yes,premium
5612,Mastercard,Debit (Prepaid),yes,2,65,11/2010,2015,no,11,2022,4,yes,low
39,Mastercard,Debit,yes,2,21225,01/2003,2012,no,14,2024,2,yes,premium
604,Mastercard,Credit,yes,2,13300,01/2020,2020,no,6,2021,5,yes,premium
1217,Mastercard,Debit,yes,2,9141,02/2010,2011,no,15,2022,4,yes,high
5966,Mastercard,Debit,yes,2,14733,12/2009,2011,no,15,2021,5,yes,premium
5384,Visa,Debit,yes,1,15814,11/2002,2010,no,16,2023,3,no,premium
2313,Mastercard,Debit,yes,1,20816,03/2013,2013,no,13,2021,5,no,premium
4695,Visa,Credit,yes,2,8500,09/2008,2010,no,16,2014,12,yes,high
4471,Mastercard,Debit,yes,1,35493,08/2018,2018,no,8,2021,5,no,premium
5271,Mastercard,Debit,yes,2,58311,10/2013,2013,no,13,2020,6,yes,premium
1636,Mastercard,Credit,yes,1,24700,02/2020,2020,no,6,2023,3,no,premium
198,Mastercard,Debit,yes,2,66779,01/2009,2011,no,15,2024,2,yes,premium
1113,Mastercard,Debit (Prepaid),yes,1,58,02/2007,2012,no,14,2024,2,no,low
2211,Discover,Credit,yes,2,7400,03/2009,2017,no,9,2023,3,yes,high
5935,Mastercard,Debit,yes,2,11310,12/2008,2012,no,14,2020,6,yes,premium
1273,Mastercard,Credit,no,2,7200,02/2011,2011,no,15,2019,7,yes,high
2251,Mastercard,Debit,no,1,28352,03/2010,2012,no,14,2022,4,no,premium
2993,Amex,Credit,yes,2,10000,05/2009,2011,no,15,2016,10,yes,premium
4898,Mastercard,Debit,yes,1,32325,09/2016,2016,no,10,2024,2,no,premium
4025,Mastercard,Debit,yes,2,22405,07/2014,2014,no,12,2018,8,yes,premium
3374,Amex,Credit,yes,1,17300,06/2008,2013,no,13,2021,5,no,premium
605,Mastercard,Debit,yes,1,11163,01/2020,2020,no,6,2020,6,no,premium
3096,Mastercard,Debit,yes,1,13612,05/2011,2011,no,15,2024,2,no,premium
5588,Visa,Debit,yes,1,11168,11/2009,2009,no,17,2016,10,no,premium
